image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
IMG_2481 3 1383.140065 1477.396977 1648.765073 1478.776847 1636.346242 1696.106399 1358.992337 1699.556075 90.000000
IMG_2481 4 1410.737468 1224.190801 1666.703385 1222.810930 1655.664424 1424.271975 1387.279676 1427.721651 90.000000
IMG_2481 5 1434.195261 993.062547 1681.192022 989.612871 1669.463126 1173.825539 1415.567014 1175.895345 90.000000
IMG_2481 6 1459.032924 777.112865 1690.851113 772.973254 1683.951762 945.457026 1441.094612 947.526831 90.000000
IMG_2482 0 1544.520143 2084.944289 1774.124216 2096.424493 1785.604420 2267.276936 1563.428713 2250.394283 90.000000
IMG_2482 1 1513.456062 1862.093276 1755.215646 1876.274704 1769.397074 2052.529596 1541.143612 2043.075311 90.000000
IMG_2482 2 1484.417900 1622.359611 1735.631769 1633.164509 1753.189727 1827.652665 1507.378307 1818.873686 90.000000
IMG_2482 3 1449.977289 1358.990233 1713.346667 1368.444518 1727.528095 1580.490633 1476.989533 1574.412878 90.000000
IMG_2482 4 1411.484841 1073.335753 1687.009730 1078.738202 1707.268913 1310.368194 1441.198310 1305.641051 90.000000
IMG_2482 5 1370.966475 755.266580 1659.322179 759.318417 1679.581362 1015.259428 1403.381168 1015.259428 90.000000
IMG_2482 6 1325.045661 404.107409 1626.232181 398.704960 1653.244425 689.086583 1359.486272 691.112501 90.000000
IMG_2483 0 1373.347996 2393.457739 1674.464188 2401.048904 1670.246874 2689.513155 1369.130683 2674.330826 90.000000
IMG_2483 1 1369.130683 2045.951098 1672.777263 2047.638023 1671.090337 2331.041498 1371.661071 2322.606870 90.000000
IMG_2483 2 1374.191459 1697.600993 1670.246874 1698.444456 1671.933800 1978.474080 1373.899673 1975.945204 90.000000
IMG_2483 3 1373.347996 1354.311665 1670.246874 1355.155128 1672.777263 1630.123976 1374.091774 1629.815117 90.000000
IMG_2483 4 1373.347996 1014.396189 1673.620725 1009.335412 1675.307651 1285.147722 1373.347996 1289.365036 90.000000
IMG_2483 5 1376.721847 675.324174 1671.090337 667.733010 1672.777263 942.701857 1375.034922 947.762633 90.000000
IMG_2483 6 1381.782623 339.626011 1671.090337 332.034846 1672.777263 602.786380 1378.949267 610.377545 90.000000
IMG_2484 0 1375.492496 2303.995986 1669.106063 2316.402193 1648.429051 2605.191124 1349.122718 2600.602272 90.000000
IMG_2484 1 1413.400351 1977.299201 1697.364645 1982.813071 1679.444568 2245.411120 1389.357015 2241.903179 90.000000
IMG_2484 2 1446.483570 1671.968661 1723.555527 1677.482531 1706.324684 1915.957399 1424.371800 1915.562109 90.000000
IMG_2484 3 1478.877555 1396.964405 1739.407903 1401.099807 1724.244761 1618.897664 1456.730372 1618.827049 90.000000
IMG_2484 4 1507.825371 1144.015628 1766.977252 1146.083329 1749.057175 1348.718044 1487.148359 1346.650343 90.000000
IMG_2484 5 1534.016253 905.540759 1780.761926 905.540759 1765.598784 1094.390800 1514.028475 1094.390800 90.000000
IMG_2484 6 1556.760966 684.296733 1793.857367 686.364435 1781.451160 860.740567 1537.462421 862.119034 90.000000
IMG_2485 0 1361.495991 2472.090996 1667.873851 2476.442955 1670.485026 2769.764941 1361.495991 2760.190633 90.000000
IMG_2485 1 1353.662466 2110.008070 1667.873851 2110.878461 1669.614635 2398.978098 1356.273641 2398.107706 90.000000
IMG_2485 2 1354.054106 1752.787627 1666.133068 1749.665927 1671.355418 2040.376738 1356.273641 2042.117521 90.000000
IMG_2485 3 1350.189819 1402.092101 1660.910718 1398.898092 1662.651502 1681.775378 1353.662466 1688.738511 90.000000
IMG_2485 4 1347.569724 1049.871040 1659.169935 1049.000648 1666.133068 1331.877935 1350.180899 1336.229893 90.000000
IMG_2485 5 1348.440116 705.195946 1651.336410 699.103205 1654.817977 977.628533 1348.440116 985.462058 90.000000
IMG_2485 6 1346.730866 364.383787 1653.077193 352.687328 1656.558760 630.342265 1348.440116 638.175789 90.000000
IMG_2486 0 1540.860909 2167.341323 1772.845337 2178.090088 1784.434796 2347.491539 1561.102507 2331.298261 90.000000
IMG_2486 1 1509.823794 1945.358474 1750.698800 1953.455113 1765.542638 2133.605328 1532.089551 2124.833969 90.000000
IMG_2486 2 1476.762518 1705.158187 1729.782483 1712.580106 1747.325201 1906.899439 1501.727155 1900.152240 90.000000
IMG_2486 3 1440.327643 1443.366863 1706.842006 1452.138222 1725.734164 1664.000273 1468.665879 1655.228914 90.000000
IMG_2486 4 1403.892768 1158.635063 1677.829050 1160.659222 1699.420087 1394.787030 1432.231004 1391.413431 90.000000
IMG_2486 5 1358.686535 844.215586 1648.816094 842.866146 1673.106011 1102.633310 1395.121409 1100.609151 90.000000
IMG_2486 6 1311.456141 496.060114 1613.730659 492.011795 1646.791935 778.093035 1352.614055 780.117195 90.000000
IMG_2487 0 1362.561927 2415.897755 1661.698886 2420.656752 1633.824760 2710.275717 1330.608660 2708.916003 90.000000
IMG_2487 1 1395.195049 2086.847099 1684.134158 2084.807529 1664.418313 2347.912082 1368.839134 2349.573490 90.000000
IMG_2487 2 1429.867742 1784.310856 1701.130576 1784.310856 1687.533442 2022.940567 1406.954058 2024.105346 90.000000
IMG_2487 3 1461.702268 1513.035223 1720.166564 1509.648739 1701.810433 1725.843178 1439.385737 1727.882748 90.000000
IMG_2487 4 1488.335421 1262.180891 1739.882409 1259.461464 1725.605418 1460.699055 1468.619576 1463.418481 90.000000
IMG_2487 5 1515.262597 1034.782305 1750.760117 1028.990034 1739.202553 1210.511779 1493.774275 1215.270776 90.000000
IMG_2487 6 1535.925392 821.633732 1764.922041 814.552120 1756.878828 984.799346 1520.968544 990.238200 90.000000
IMG_2488 0 1334.492004 2513.323136 1633.194224 2522.399722 1628.243358 2800.473335 1335.317149 2791.396749 90.000000
IMG_2488 1 1332.841716 2170.888271 1625.767926 2170.063126 1628.243358 2448.961884 1330.366283 2444.011018 90.000000
IMG_2488 2 1327.065706 1825.977973 1624.942781 1826.803117 1625.767926 2098.275576 1328.715995 2100.751009 90.000000
IMG_2488 3 1323.765129 1485.193397 1621.642204 1483.543108 1624.942781 1756.665856 1330.366283 1760.791577 90.000000
IMG_2488 4 1326.240562 1152.660263 1617.516483 1146.884253 1619.991916 1413.405847 1326.240562 1420.832145 90.000000
IMG_2488 5 1321.289696 818.476841 1615.866195 808.575110 1621.642204 1078.397280 1322.114841 1084.998434 90.000000
IMG_2488 6 1321.289696 493.370005 1609.265041 477.692264 1611.740473 740.913281 1325.415418 754.940733 90.000000
IMG_2489 0 1541.924531 2227.745831 1775.762731 2237.099359 1793.030782 2411.218880 1569.985115 2398.987343 90.000000
IMG_2489 1 1508.827432 2000.383150 1746.982644 2009.017176 1770.006713 2190.331719 1537.607518 2181.697693 90.000000
IMG_2489 2 1470.693818 1757.191423 1720.361065 1758.630427 1744.824138 1957.213021 1498.034899 1954.335013 90.000000
IMG_2489 3 1428.962693 1491.695128 1687.263966 1495.292639 1711.007537 1706.826272 1464.218298 1706.106770 90.000000
IMG_2489 4 1385.792563 1206.772275 1658.483880 1203.894267 1682.227451 1437.732466 1422.487173 1439.171471 90.000000
IMG_2489 5 1335.427413 895.227843 1618.191759 890.191328 1647.691347 1146.334094 1376.439035 1147.773099 90.000000
IMG_2489 6 1287.220768 558.500835 1579.338643 549.147307 1613.874746 823.277627 1328.232391 832.631155 90.000000
IMG_2490 0 1421.832015 2398.460388 1710.483887 2399.103265 1687.340307 2682.612118 1384.545137 2675.540469 90.000000
IMG_2490 1 1461.690403 2086.022059 1734.270344 2080.236164 1714.984027 2336.101297 1428.260787 2332.886911 90.000000
IMG_2490 2 1496.405773 1798.655942 1754.199537 1795.441556 1740.699116 2022.377215 1466.833421 2026.234478 90.000000
IMG_2490 3 1528.549634 1543.433687 1780.557503 1538.290669 1761.914064 1742.082747 1502.191668 1748.511519 90.000000
IMG_2490 4 1556.836231 1312.640765 1799.200943 1302.997607 1783.771889 1493.932141 1533.692651 1499.718036 90.000000
IMG_2490 5 1582.551320 1101.134160 1811.415610 1092.776756 1797.272311 1262.496342 1563.907881 1268.925114 90.000000
IMG_2490 6 1606.980654 906.342363 1828.130418 898.627836 1815.915750 1054.204123 1590.265847 1061.275772 90.000000
IMG_2491 0 1326.674895 2644.652473 1644.531972 2639.659953 1652.852838 2934.218605 1334.163674 2940.875298 90.000000
IMG_2491 1 1310.033163 2277.702287 1628.722327 2268.549335 1642.035712 2559.779641 1322.514462 2571.428853 90.000000
IMG_2491 2 1297.551865 1914.080448 1620.401461 1904.095409 1629.554413 2192.829455 1305.872730 2208.639101 90.000000
IMG_2491 3 1289.230999 1553.786956 1604.591816 1542.969830 1617.905201 1835.032223 1299.216038 1843.353088 90.000000
IMG_2491 4 1276.749700 1200.982243 1597.935123 1189.333030 1606.255989 1478.067076 1286.734739 1485.555856 90.000000
IMG_2491 5 1264.268401 849.841703 1580.461304 834.864144 1592.110517 1116.109411 1273.421354 1131.919056 90.000000
IMG_2491 6 1251.787102 500.365336 1562.987486 485.387777 1575.468785 768.297217 1260.940055 777.450169 90.000000
IMG_2492 0 1495.093543 2269.937180 1741.024128 2278.385177 1746.656126 2457.670451 1514.805536 2442.651790 90.000000
IMG_2492 1 1466.933552 2032.454592 1715.868896 2038.442383 1729.760131 2229.574527 1487.584212 2222.065196 90.000000
IMG_2492 2 1437.834895 1779.953343 1699.722808 1783.708008 1716.609131 1992.969238 1461.301554 1984.582608 90.000000
IMG_2492 3 1404.042906 1504.924100 1674.378816 1510.556099 1691.274811 1732.081359 1429.386898 1725.510694 90.000000
IMG_2492 4 1367.434918 1210.182865 1649.973491 1210.182865 1671.562817 1451.420118 1395.594909 1448.604119 90.000000
IMG_2492 5 1328.010931 881.649640 1623.690833 883.526973 1647.157492 1147.292219 1361.802920 1148.230885 90.000000
IMG_2492 6 1289.525611 524.956425 1597.408175 528.711091 1619.936168 813.126996 1322.378933 815.942996 90.000000
IMG_2493 0 1369.308993 2490.726071 1670.940732 2491.671625 1650.138543 2791.412257 1337.160155 2784.793378 90.000000
IMG_2493 1 1402.403384 2150.326616 1693.634029 2149.381062 1673.777394 2423.591734 1377.818979 2419.809518 90.000000
IMG_2493 2 1435.497776 1840.184891 1712.545110 1836.402675 1695.525137 2084.137833 1409.022262 2085.083388 90.000000
IMG_2493 3 1460.486694 1556.812256 1728.619528 1556.518678 1713.490664 1780.614986 1438.334438 1781.560540 90.000000
IMG_2493 4 1488.448802 1296.491317 1741.857285 1293.654655 1731.456191 1502.622098 1467.646613 1504.513206 90.000000
IMG_2493 5 1512.087653 1054.429482 1757.931704 1054.429482 1745.639501 1246.376953 1494.122126 1248.268061 90.000000
IMG_2493 6 1534.780950 835.060944 1771.169460 829.387620 1760.768366 1008.097334 1519.652085 1011.879550 90.000000
IMG_8953 0 1020.222121 1586.264568 1295.408698 1588.616590 1283.648588 1917.899673 1003.757967 1914.371640 0.000000
IMG_8953 1 1367.145369 1586.264568 1665.852166 1594.496645 1655.268067 1921.427706 1354.209248 1920.251695 0.000000
IMG_8953 2 1737.588838 1596.848667 2029.239569 1602.728722 2025.711536 1922.603717 1728.180750 1921.427706 0.000000
IMG_8953 3 2098.624218 1600.376700 2386.746916 1605.080744 2393.802982 1924.955739 2102.152251 1921.427706 0.000000
IMG_8953 4 2459.659599 1606.256755 2745.430275 1614.488832 2754.838363 1927.307761 2469.067687 1922.603717 0.000000
IMG_8953 5 2815.650685 1617.787671 3100.585600 1621.544898 3111.169699 1939.067871 2831.279078 1933.187816 0.000000
IMG_8953 6 3166.442217 1620.368887 3425.164639 1628.600964 3460.444970 1943.771916 3186.434404 1939.067871 0.000000
IMG_8954 0 940.291635 1588.615465 1201.821010 1595.165959 1187.715630 1912.537007 925.590653 1910.186110 0.000000
IMG_8954 1 1272.347909 1593.990510 1562.683646 1598.692304 1555.630956 1919.589697 1257.067081 1917.238800 0.000000
IMG_8954 2 1635.561442 1599.867752 1917.669041 1602.218649 1915.318144 1917.238800 1628.508752 1913.712455 0.000000
IMG_8954 3 1991.722285 1602.218649 2271.478987 1603.394097 2278.531677 1913.712455 1990.546837 1913.712455 0.000000
IMG_8954 4 2338.479542 1605.744994 2624.113485 1608.095890 2629.990727 1921.940593 2350.234025 1918.414248 0.000000
IMG_8954 5 2688.763143 1609.271339 2973.221638 1615.148580 2987.327018 1926.642387 2707.570316 1921.940593 0.000000
IMG_8954 6 3039.046744 1615.148580 3301.171721 1625.727615 3336.435171 1934.870525 3059.029366 1932.519628 0.000000
IMG_8955 0 1007.428454 1508.071164 1273.581980 1510.582046 1258.516686 1840.763071 993.618601 1833.230424 0.000000
IMG_8955 1 1348.908449 1511.837487 1646.448004 1520.625575 1631.382711 1844.529395 1336.354038 1844.529395 0.000000
IMG_8955 2 1716.752709 1520.625575 2011.781382 1520.625575 2004.248735 1844.529395 1707.964621 1845.784836 0.000000
IMG_8955 3 2080.830646 1529.413663 2363.304907 1525.647340 2372.092995 1845.784836 2084.596969 1842.018512 0.000000
IMG_8955 4 2436.120494 1530.669104 2727.382844 1534.435428 2737.426373 1853.317483 2447.419465 1844.529395 0.000000
IMG_8955 5 2802.709313 1533.179987 3087.694457 1543.223516 3100.248868 1858.339247 2808.986519 1857.083806 0.000000
IMG_8955 6 3156.743720 1541.968075 3412.853717 1553.267045 3450.516952 1868.382777 3173.064456 1860.850130 0.000000
IMG_8956 0 1096.363208 1351.454004 1365.053672 1356.209587 1349.598026 1679.589261 1080.907562 1671.266990 0.000000
IMG_8956 1 1441.143007 1356.209587 1735.989180 1375.231921 1718.155742 1698.611595 1418.553985 1689.100428 0.000000
IMG_8956 2 1808.511827 1375.231921 2099.791312 1388.309776 2087.902354 1710.500553 1795.433973 1696.233803 0.000000
IMG_8956 3 2171.106603 1393.933780 2460.026758 1402.576526 2455.082871 1719.580478 2162.802793 1708.122762 0.000000
IMG_8956 4 2533.793684 1404.737225 2825.017786 1415.654380 2827.395578 1734.278470 2537.304988 1717.633928 0.000000
IMG_8956 5 2899.918225 1416.843276 3194.347177 1426.344115 3199.519982 1754.489700 2902.296017 1742.600741 0.000000
IMG_8956 6 3259.167847 1432.517512 3530.033030 1448.943464 3556.188739 1767.567554 3268.475941 1756.867492 0.000000
IMG_8957 0 1050.173750 1403.565187 1313.631366 1407.322439 1292.313155 1729.464296 1030.572897 1724.726915 0.000000
IMG_8957 1 1387.060760 1407.322439 1679.593990 1422.718925 1661.828814 1743.676436 1365.742549 1729.464296 0.000000
IMG_8957 2 1751.839039 1426.271960 2037.266198 1436.931065 2031.344473 1750.782507 1734.073863 1740.123401 0.000000
IMG_8957 3 2110.695592 1435.746720 2398.491442 1446.405826 2402.044477 1756.704232 2102.405177 1751.966852 0.000000
IMG_8957 4 2469.552146 1445.221481 2757.347996 1457.064931 2764.454066 1766.178992 2473.105181 1754.335542 0.000000
IMG_8957 5 2834.330425 1453.511896 3120.941929 1465.355347 3130.416690 1780.391133 2840.252150 1774.469408 0.000000
IMG_8957 6 3190.818288 1467.724037 3459.664617 1484.304868 3480.982828 1793.418929 3207.399119 1782.759823 0.000000
IMG_8958 0 1067.504912 1400.935085 1341.857029 1402.107530 1319.580575 1732.737004 1045.228458 1724.529889 0.000000
IMG_8958 1 1412.203726 1405.624865 1710.004741 1422.039094 1688.900732 1745.633898 1394.617051 1733.909449 0.000000
IMG_8958 2 1782.696328 1427.901318 2072.290229 1438.453323 2062.910669 1760.875682 1768.626988 1746.806343 0.000000
IMG_8958 3 2142.636925 1441.970658 2438.093051 1452.522662 2433.403271 1767.910352 2134.429811 1762.048127 0.000000
IMG_8958 4 2507.267303 1451.350217 2800.378538 1466.592002 2803.895873 1789.014361 2509.612192 1770.255242 0.000000
IMG_8958 5 2873.070125 1466.592002 3166.181361 1483.006231 3176.733365 1805.428590 2880.104794 1791.359251 0.000000
IMG_8958 6 3236.528057 1485.351121 3502.673059 1505.282685 3531.984183 1817.153040 3247.080062 1804.256145 0.000000
IMG_8959 0 1073.454089 1429.491131 1347.806205 1430.663576 1325.529751 1761.293050 1051.177635 1753.085936 0.000000
IMG_8959 1 1416.963067 1436.560582 1714.764082 1452.974811 1693.660073 1776.569615 1399.376393 1764.845166 0.000000
IMG_8959 2 1786.265833 1456.457365 2075.859734 1467.009370 2066.480175 1789.431729 1772.196494 1775.362390 0.000000
IMG_8959 3 2145.016596 1469.336869 2440.472721 1479.888874 2435.782942 1795.276563 2136.809481 1789.414339 0.000000
IMG_8959 4 2507.267303 1483.475770 2800.378538 1498.717554 2803.895873 1821.139913 2509.612192 1802.380794 0.000000
IMG_8959 5 2873.070125 1497.527719 3166.181361 1513.941948 3176.733365 1836.364307 2880.104794 1822.294968 0.000000
IMG_8959 6 3234.148387 1515.097003 3500.293389 1535.028567 3529.604512 1846.898922 3244.700391 1834.002027 0.000000
IMG_8960 0 1390.300448 1729.336364 1535.355497 1710.664179 1537.245465 1957.305012 1389.827956 1966.754853 0.000000
IMG_8960 1 1579.769747 1705.939259 1782.643819 1693.870296 1779.161378 1947.855172 1582.604699 1956.360028 0.000000
IMG_8960 2 1836.805404 1685.149610 2050.371796 1670.029866 2051.316780 1931.790443 1831.135500 1945.965204 0.000000
IMG_8960 3 2104.235886 1663.414978 2329.142087 1646.405265 2329.142087 1911.000795 2101.838427 1926.616364 0.000000
IMG_8960 4 2388.676081 1638.845393 2633.426946 1619.945712 2646.656722 1902.495938 2390.000225 1908.883330 0.000000
IMG_8960 5 2700.520812 1613.330824 2969.841262 1592.541175 2986.273484 1886.717038 2713.750589 1897.771018 0.000000
IMG_8960 6 3038.825097 1586.871271 3328.935195 1571.751526 3361.064652 1873.201433 3061.504713 1888.321178 0.000000
IMG_8961 0 1368.606508 1685.782162 1526.116809 1669.748179 1523.287283 1931.007780 1366.720157 1935.723657 0.000000
IMG_8961 1 1570.446055 1666.918653 1784.546883 1657.486898 1776.058304 1916.860148 1570.446055 1926.291902 0.000000
IMG_8961 2 1838.307884 1652.771021 2059.954115 1636.737038 2055.238238 1906.485218 1829.819305 1914.030621 0.000000
IMG_8961 3 2115.601467 1632.964336 2353.281681 1615.987178 2349.508979 1893.280761 2114.658291 1899.882990 0.000000
IMG_8961 4 2412.701735 1617.873529 2670.188633 1599.010020 2677.734037 1883.849007 2412.701735 1889.508060 0.000000
IMG_8961 5 2733.381389 1592.407792 3017.277200 1576.373809 3030.481656 1879.133130 2747.529020 1886.678533 0.000000
IMG_8961 6 3085.185832 1571.657932 3379.456574 1559.396651 3411.524539 1870.644551 3107.822043 1873.474077 0.000000
IMG_8962 0 1336.320123 1708.284794 1493.830424 1692.250811 1491.000898 1953.510412 1334.433772 1958.226289 0.000000
IMG_8962 1 1543.051547 1684.529408 1757.152375 1675.097654 1748.775713 1941.767651 1536.468272 1948.616279 0.000000
IMG_8962 2 1811.891751 1672.338527 2033.537982 1656.304544 2028.822105 1926.052724 1803.403172 1933.598127 0.000000
IMG_8962 3 2092.120460 1649.596717 2329.800674 1632.619558 2326.027972 1909.913142 2091.177284 1916.515370 0.000000
IMG_8962 4 2393.134229 1632.549159 2650.621127 1613.685650 2660.621495 1905.567765 2393.525037 1911.438017 0.000000
IMG_8962 5 2714.792258 1608.061797 2998.688069 1592.027814 3011.892525 1894.787134 2728.939890 1902.332538 0.000000
IMG_8962 6 3071.488578 1592.203813 3365.759320 1579.942532 3397.827285 1891.190432 3094.124789 1894.019958 0.000000
IMG_8963 0 1416.870786 1755.756271 1560.024881 1740.947226 1560.109771 1991.338787 1416.870786 1992.700980 0.000000
IMG_8963 1 1603.464745 1735.023609 1804.541316 1722.536039 1800.918669 1979.866475 1603.464745 1983.815554 0.000000
IMG_8963 2 1857.193038 1720.214564 2069.079689 1699.744408 2064.519659 1962.095622 1849.294881 1974.930127 0.000000
IMG_8963 3 2122.768567 1695.532824 2347.571527 1678.033961 2345.891501 1947.286578 2119.806758 1957.159274 0.000000
IMG_8963 4 2404.140409 1674.800162 2650.621127 1654.163704 2664.779590 1939.388421 2407.102218 1945.312038 0.000000
IMG_8963 5 2714.792258 1651.501660 2989.591296 1630.373029 3011.311227 1926.553916 2728.952115 1937.413881 0.000000
IMG_8963 6 3054.704995 1622.809172 3348.975736 1610.547891 3378.575527 1914.706680 3080.420101 1923.592107 0.000000
IMG_8964 0 1486.797582 1772.058072 1629.482370 1754.087832 1625.712559 2000.141446 1486.797582 2006.711749 0.000000
IMG_8964 1 1674.520524 1749.531319 1867.428502 1739.431104 1863.182080 1988.878070 1668.888835 1994.509758 0.000000
IMG_8964 2 1920.437577 1735.452099 2127.273800 1722.271161 2121.301125 1976.676079 1914.805889 1987.939455 0.000000
IMG_8964 3 2179.085449 1717.120962 2403.888410 1699.622099 2400.069693 1966.351317 2177.618007 1977.614693 0.000000
IMG_8964 4 2459.202420 1696.968896 2701.306321 1678.567687 2714.505621 1957.903785 2457.325191 1963.535473 0.000000
IMG_8964 5 2765.190815 1671.626298 3033.706187 1655.715626 3049.591072 1947.579023 2777.392806 1958.842399 0.000000
IMG_8964 6 3096.004042 1651.906228 3390.274783 1639.644947 3413.773579 1938.192876 3119.048560 1949.456252 0.000000
IMG_8965 0 1441.158677 1712.999577 1592.366362 1695.481613 1582.224384 1945.343094 1435.626688 1952.719079 0.000000
IMG_8965 1 1635.700272 1694.559615 1844.993838 1684.417636 1834.851859 1944.421096 1632.012280 1949.953085 0.000000
IMG_8965 2 1902.157719 1684.417636 2117.905271 1671.509663 2110.529286 1935.201115 1892.015740 1942.577100 0.000000
IMG_8965 3 2175.069152 1666.899673 2408.334667 1655.835696 2401.880681 1927.825131 2169.537163 1931.513123 0.000000
IMG_8965 4 2469.186541 1653.069701 2722.736014 1641.083726 2725.502009 1926.903133 2466.420547 1922.293142 0.000000
IMG_8965 5 2792.807869 1633.707742 3068.485296 1621.721767 3081.393269 1925.981135 2798.339857 1927.825131 0.000000
IMG_8965 6 3141.323145 1618.955772 3436.362532 1610.657790 3464.022474 1923.215140 3156.075114 1925.059136 0.000000
IMG_8966 0 1502.814019 1704.547425 1651.123831 1688.621539 1643.160888 1943.435712 1495.846444 1946.421816 0.000000
IMG_8966 1 1696.910752 1687.626171 1903.947268 1679.663228 1891.007486 1935.472769 1690.938545 1938.458873 0.000000
IMG_8966 2 1957.697133 1678.667860 2172.696592 1666.723446 2161.747545 1931.491298 1945.752719 1937.463505 0.000000
IMG_8966 3 2229.432560 1664.732710 2463.344008 1651.792928 2451.399594 1926.514459 2220.474249 1925.519091 0.000000
IMG_8966 4 2523.066080 1649.802192 2773.898782 1636.862410 2780.866357 1920.542251 2515.103137 1918.551516 0.000000
IMG_8966 5 2841.583796 1632.880939 3122.277534 1619.941156 3137.208052 1917.556148 2848.551371 1922.532987 0.000000
IMG_8966 6 3194.701981 1620.096138 3488.572908 1612.973581 3510.471001 1915.565412 3208.874538 1916.560780 0.000000
IMG_8967 0 1141.010904 1385.671178 1465.288813 1391.380296 1448.161459 1739.636501 1123.883550 1735.069206 0.000000
IMG_8967 1 1542.932819 1391.380296 1837.523314 1413.074945 1835.239667 1739.636501 1538.365525 1736.211030 0.000000
IMG_8967 2 1910.600026 1421.067710 2185.779519 1431.344123 2196.055931 1748.771090 1915.167320 1739.636501 0.000000
IMG_8967 3 2250.863465 1435.911417 2507.773780 1446.187830 2538.526532 1749.184659 2264.565349 1745.345619 0.000000
IMG_8967 4 2568.290432 1451.896948 2814.924335 1459.889713 2840.044454 1755.622032 2600.261494 1747.629266 0.000000
IMG_8967 5 2873.044796 1465.713014 3101.522064 1478.158891 3128.925831 1767.040268 2898.277459 1761.331150 0.000000
IMG_8967 6 3155.187774 1480.442539 3345.872319 1495.286246 3393.828911 1772.749386 3183.733365 1765.898444 0.000000
IMG_8968 0 1431.842297 1344.546603 1723.778998 1357.402176 1702.984397 1673.480109 1407.701065 1669.321188 0.000000
IMG_8968 1 1789.899330 1363.066794 2064.810452 1389.633807 2058.572072 1694.274709 1774.725770 1674.519839 0.000000
IMG_8968 2 2128.233984 1393.792727 2391.285685 1413.547598 2396.484335 1714.029580 2128.233984 1698.433630 0.000000
IMG_8968 3 2457.828408 1416.666788 2713.601998 1437.461389 2732.317139 1724.426881 2463.027058 1712.989850 0.000000
IMG_8968 4 2776.099522 1443.320957 3019.282631 1461.375180 3034.878582 1746.261212 2794.700942 1729.625531 0.000000
IMG_8968 5 3078.547244 1464.494370 3305.208393 1483.209511 3321.844074 1761.857162 3096.222654 1751.459862 0.000000
IMG_8968 6 3359.274355 1488.408161 3553.703873 1512.321952 3592.173885 1783.691493 3381.108686 1769.135272 0.000000
IMG_8969 0 1519.015110 1360.827199 1800.078766 1375.170615 1765.682855 1693.201533 1485.568637 1676.478296 0.000000
IMG_8969 1 1858.705860 1385.912055 2128.567792 1411.583055 2121.051639 1716.195984 1845.118230 1696.337140 0.000000
IMG_8969 2 2191.080193 1417.268124 2456.561579 1437.126968 2459.196474 1735.978829 2188.989789 1716.195984 0.000000
IMG_8969 3 2517.404939 1440.706441 2773.178530 1461.501042 2791.893671 1748.466534 2522.603590 1737.029503 0.000000
IMG_8969 4 2837.015218 1466.392632 3075.723556 1489.595642 3091.319506 1774.481674 2860.009669 1760.094480 0.000000
IMG_8969 5 3138.033483 1493.567892 3363.739722 1511.429973 3380.375403 1790.077624 3154.753983 1779.680324 0.000000
IMG_8969 6 3421.283308 1513.426736 3615.690937 1539.556794 3655.408624 1814.445000 3444.277758 1797.721763 0.000000
IMG_8970 0 1476.448871 1428.310261 1757.512527 1442.653677 1723.116616 1760.684595 1443.002398 1743.961358 0.000000
IMG_8970 1 1834.827238 1443.013107 2104.689171 1468.684108 2097.173017 1773.297036 1817.273840 1764.649362 0.000000
IMG_8970 2 2169.223963 1476.029498 2428.774201 1494.717115 2438.118009 1791.642587 2170.262164 1775.031372 0.000000
IMG_8970 3 2500.410066 1495.755316 2755.529114 1512.372888 2772.418715 1804.100998 2508.715674 1794.757190 0.000000
IMG_8970 4 2817.061356 1516.519335 3058.962178 1533.130550 3078.861095 1819.124315 2841.978179 1805.139199 0.000000
IMG_8970 5 3119.177833 1538.321555 3348.166708 1552.958011 3369.384262 1835.247027 3134.750847 1825.903218 0.000000
IMG_8970 6 3400.519289 1555.992975 3597.788471 1577.773191 3650.736720 1852.896443 3428.561716 1842.514433 0.000000
IMG_8971 0 1279.971080 1548.732133 1589.304409 1547.117951 1588.248077 1881.975262 1273.461078 1889.369588 0.000000
IMG_8971 1 1663.701420 1544.420999 1948.457361 1555.568609 1955.851686 1881.975262 1660.078667 1879.862598 0.000000
IMG_8971 2 2017.112124 1558.423410 2286.483669 1566.131931 2307.610313 1881.975262 2026.625944 1873.524605 0.000000
IMG_8971 3 2351.467224 1565.473242 2608.664993 1571.413592 2642.467624 1874.580937 2374.159242 1875.637269 0.000000
IMG_8971 4 2668.118514 1570.392278 2920.282996 1579.864250 2947.747633 1877.749934 2711.129218 1874.580937 0.000000
IMG_8971 5 2972.347656 1579.518511 3205.492693 1588.314908 3241.407988 1872.468272 3010.071234 1869.299276 0.000000
IMG_8971 6 3258.309303 1585.145911 3456.899759 1604.159891 3506.547373 1875.637269 3300.562592 1872.468272 0.000000
IMG_8972 0 1327.418426 1538.996314 1630.974440 1541.775640 1616.971721 1876.630414 1308.186104 1875.561951 0.000000
IMG_8972 1 1704.585633 1544.338625 1983.716618 1560.910921 1989.865078 1880.904263 1691.764085 1874.493489 0.000000
IMG_8972 2 2049.165995 1572.313421 2318.537539 1580.021942 2338.183802 1888.383500 2058.246668 1880.904263 0.000000
IMG_8972 3 2384.127682 1584.940194 2638.581939 1594.919764 2671.544052 1890.520424 2404.428467 1889.451962 0.000000
IMG_8972 4 2703.597923 1603.104054 2946.994554 1610.849658 2977.124282 1902.273510 2737.788718 1892.657349 0.000000
