image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
20250924_165159 2 2423.527927 2755.352918 2822.341712 2719.686645 2848.280820 2965.027374 2464.598181 2998.532055 90.000000
20250924_165159 3 2365.164934 2396.528591 2786.675439 2374.912668 2818.018528 2655.919671 2410.558373 2690.505148 90.000000
20250924_165159 4 2293.832387 2042.027449 2741.282000 2012.845952 2778.029070 2305.741713 2352.195380 2324.115248 90.000000
20250924_165159 5 2207.368694 1616.193759 2696.969357 1593.497040 2738.039611 1935.028628 2275.458852 1963.129329 90.000000
20250924_165159 6 2109.556641 1099.269775 2633.202383 1055.260549 2686.161395 1498.386977 2184.954102 1529.784180 90.000000
20250924_165201 0 2521.884080 3306.536754 2880.217977 3295.482653 2898.528589 3476.434580 2553.227168 3498.918472 90.000000
20250924_165201 1 2477.384518 3054.213415 2853.290607 3033.748614 2873.755408 3243.782102 2516.159931 3250.244671 90.000000
20250924_165201 2 2421.375588 2763.397817 2826.363236 2725.699499 2850.059322 2972.354210 2463.382286 3004.667054 90.000000
20250924_165201 3 2366.443753 2405.802340 2787.587823 2388.568823 2819.900668 2663.228000 2411.681735 2694.463749 90.000000
20250924_165201 4 2294.278401 2049.283958 2744.504031 2021.279493 2778.029070 2305.741713 2354.595710 2334.714083 90.000000
20250924_165201 5 2210.265006 1623.831509 2694.957670 1603.366708 2733.733083 1942.651572 2280.276168 1969.578943 90.000000
20250924_165201 6 2110.095188 1107.903095 2634.640360 1064.819303 2683.109627 1505.351080 2188.723109 1538.741019 90.000000
20250924_165205 0 2529.444400 3314.097075 2887.778297 3303.042973 2906.088909 3483.994901 2560.787489 3506.478792 90.000000
20250924_165205 1 2482.784747 3063.933827 2858.690835 3043.469026 2879.155637 3253.502513 2521.560160 3259.965082 90.000000
20250924_165205 2 2425.695771 2773.118229 2830.683419 2735.419910 2854.379505 2982.074622 2467.702469 3014.387466 90.000000
20250924_165205 3 2368.603844 2417.682844 2789.747915 2400.449327 2822.060759 2675.108503 2413.841826 2706.344252 90.000000
20250924_165205 4 2297.518538 2061.164462 2747.744168 2033.159997 2781.269207 2317.622216 2357.835847 2346.594586 90.000000
20250924_165205 5 2212.425097 1640.032195 2697.117761 1619.567394 2735.893174 1958.852259 2282.436260 1985.779629 90.000000
20250924_165205 6 2107.935097 1125.183827 2632.480269 1082.100035 2680.949535 1522.631812 2186.563018 1556.021751 90.000000
20250924_165207 0 2531.631123 3318.470520 2889.965020 3307.416418 2908.275632 3488.368346 2562.974211 3510.852238 90.000000
20250924_165207 1 2482.784747 3069.400634 2858.690835 3048.935833 2879.155637 3258.969320 2521.560160 3265.431889 90.000000
20250924_165207 2 2426.789133 2777.491674 2831.776781 2739.793356 2855.472867 2986.448067 2468.795830 3018.760911 90.000000
20250924_165207 3 2368.603844 2423.149650 2789.747915 2405.916134 2822.060759 2680.575310 2413.841826 2711.811059 90.000000
20250924_165207 4 2297.518538 2067.724630 2747.744168 2039.720165 2781.269207 2324.182385 2357.835847 2353.154754 90.000000
20250924_165207 5 2212.425097 1647.685725 2697.117761 1627.220924 2735.893174 1966.505788 2282.436260 1993.433159 90.000000
20250924_165207 6 2110.121820 1135.024080 2634.666992 1091.940288 2683.136258 1532.472064 2188.749741 1565.862004 90.000000
20250924_165210 0 2535.986080 3319.862394 2892.421892 3312.208864 2908.275632 3488.368346 2562.974211 3510.852238 90.000000
20250924_165210 1 2485.691456 3070.575998 2858.527689 3048.708770 2883.675000 3259.727518 2525.052466 3267.381047 90.000000
20250924_165210 2 2432.116748 2779.741869 2827.913570 2748.034389 2855.472867 2986.448067 2472.571119 3021.374736 90.000000
20250924_165210 3 2375.261956 2426.586141 2787.459198 2401.438830 2822.060759 2680.575310 2420.089773 2714.140186 90.000000
20250924_165210 4 2297.633297 2072.337052 2749.191550 2043.909656 2783.085753 2330.370339 2357.835847 2353.154754 90.000000
20250924_165210 5 2210.164387 1652.486280 2692.336758 1627.338968 2735.893174 1966.505788 2282.436260 1993.433159 90.000000
20250924_165210 6 2112.855223 1140.793151 2631.108520 1097.058696 2682.496505 1527.843082 2190.483882 1565.017369 90.000000
20250924_165212 0 2533.992193 3326.561019 2891.386568 3320.023317 2908.820440 3495.451654 2565.591086 3517.243994 90.000000
20250924_165212 1 2489.317896 3075.949110 2865.235760 3056.336004 2883.759249 3267.721701 2528.544108 3269.900935 90.000000
20250924_165212 2 2432.657812 2783.931754 2830.368016 2747.974393 2855.472867 2986.448067 2475.152875 3025.826728 90.000000
20250924_165212 3 2375.261956 2426.586141 2787.459198 2401.438830 2822.060759 2680.575310 2420.672025 2717.465117 90.000000
20250924_165212 4 2297.545304 2073.501472 2749.191550 2043.909656 2783.085753 2330.370339 2358.563856 2354.622657 90.000000
20250924_165212 5 2210.164387 1652.486280 2692.336758 1627.338968 2735.893174 1966.505788 2283.380283 1995.049048 90.000000
20250924_165212 6 2111.220798 1139.699704 2630.968106 1097.204641 2683.269722 1530.872207 2190.762838 1561.381483 90.000000
20250924_165219 0 2366.778086 3152.015955 2791.522323 3145.001830 2786.846239 3515.971108 2345.735711 3522.985233 90.000000
20250924_165219 1 2386.261767 2740.520621 2785.287545 2738.182579 2786.846239 3060.052982 2375.350905 3072.522538 90.000000
20250924_165219 2 2407.304142 2385.917634 2779.052767 2391.373065 2780.611462 2669.600023 2394.055239 2665.703287 90.000000
20250924_165219 3 2424.449780 2095.221120 2773.942871 2092.389648 2775.407959 2330.508545 2410.421530 2325.907898 90.000000
20250924_165219 4 2429.784912 1806.793091 2764.245170 1802.965911 2768.921253 2035.211383 2424.449780 2042.225508 90.000000
20250924_165219 5 2439.257378 1545.001980 2753.695312 1536.270386 2762.442139 1746.172363 2435.360642 1753.867036 90.000000
20250924_165219 6 2447.050850 1329.902146 2747.099531 1329.122799 2754.113656 1488.109633 2441.595419 1495.123758 90.000000
20250924_165222 0 2372.243224 3162.946230 2796.987460 3155.932105 2792.311377 3526.901384 2351.200849 3533.915509 90.000000
20250924_165222 1 2387.042500 2748.327960 2786.068279 2745.989919 2787.626973 3067.860322 2376.131639 3080.329878 90.000000
20250924_165222 2 2405.742674 2383.575432 2777.491299 2389.030863 2779.049994 2667.257821 2392.493771 2663.361085 90.000000
20250924_165222 3 2418.984643 2087.413780 2770.213970 2081.044066 2769.942821 2322.701205 2404.956393 2318.100558 90.000000
20250924_165222 4 2425.100508 1793.520614 2759.560766 1789.693433 2764.236849 2021.938906 2419.765377 2028.953031 90.000000
20250924_165222 5 2433.792240 1529.387301 2748.230174 1520.655707 2756.977001 1730.557684 2429.895504 1738.252356 90.000000
20250924_165222 6 2439.243510 1308.041595 2739.292191 1307.262248 2746.306316 1466.249082 2433.788080 1473.263207 90.000000
20250924_165225 0 2407.108969 3144.720954 2831.853205 3137.706829 2827.177122 3508.676108 2386.066594 3515.690233 90.000000
20250924_165225 1 2422.700649 2729.310281 2821.726427 2726.972240 2823.285122 3048.842643 2411.789788 3061.312198 90.000000
20250924_165225 2 2441.400822 2373.274189 2813.149448 2378.729620 2814.708142 2656.956579 2428.151919 2653.059842 90.000000
20250924_165225 3 2452.265581 2079.489747 2803.494909 2073.120033 2803.223760 2314.777172 2438.237331 2310.176525 90.000000
20250924_165225 4 2459.173850 1787.973791 2793.634108 1784.146610 2798.310191 2016.392083 2453.838718 2023.406208 90.000000
20250924_165225 5 2468.657985 1523.840478 2783.095919 1515.108884 2791.842746 1725.010861 2464.761249 1732.705533 90.000000
20250924_165225 6 2476.486465 1307.249192 2776.535146 1306.469845 2783.549271 1465.456678 2471.031035 1472.470803 90.000000
20250924_165228 0 2387.644761 3147.355801 2816.123448 3137.921408 2816.123448 3515.297133 2366.411608 3520.407429 90.000000
20250924_165228 1 2406.513547 2728.311507 2804.330457 2724.380510 2807.561133 3054.346039 2396.065799 3066.815594 90.000000
20250924_165228 2 2422.237536 2361.942575 2796.468463 2370.590768 2801.971859 2655.194961 2406.924535 2649.915045 90.000000
20250924_165228 3 2435.602926 2065.545391 2788.606468 2056.897197 2790.965067 2305.336216 2423.299542 2302.314531 90.000000
20250924_165228 4 2445.037319 1766.003409 2776.813477 1759.713814 2783.372402 2004.599092 2438.900929 2011.613217 90.000000
20250924_165228 5 2451.326915 1500.268003 2767.379084 1491.619810 2773.760159 1703.783476 2446.678662 1711.478149 90.000000
20250924_165228 6 2452.899313 1276.201167 2761.875688 1276.987366 2766.592885 1441.303046 2452.948448 1447.312422 90.000000
20250924_165232 0 2382.420575 3151.830493 2811.295580 3142.246694 2813.727499 3528.075532 2364.015658 3533.185828 90.000000
20250924_165232 1 2398.393574 2728.546038 2801.711781 2722.955489 2806.503680 3060.784403 2390.475250 3070.808844 90.000000
20250924_165232 2 2413.567922 2358.771127 2792.127982 2366.757626 2798.777259 2655.194961 2403.729935 2649.915045 90.000000
20250924_165232 3 2427.943620 2052.888210 2781.745533 2047.297660 2784.575867 2299.745666 2416.910343 2296.723982 90.000000
20250924_165232 4 2431.138220 1750.199892 2768.168484 1744.609342 2776.953634 1988.197566 2427.719830 2000.432118 90.000000
20250924_165232 5 2440.722019 1480.256220 2759.383335 1467.477822 2764.176360 1688.609128 2437.094863 1696.303801 90.000000
20250924_165232 6 2439.923369 1247.849095 2751.396836 1252.640994 2757.786036 1417.162877 2438.572749 1424.950224 90.000000
20250924_165234 0 2393.806595 3152.643780 2822.681599 3143.059981 2825.113518 3528.888819 2375.401678 3533.999115 90.000000
20250924_165234 1 2408.153019 2723.666316 2811.471226 2718.075766 2816.263126 3055.904680 2400.234695 3065.929121 90.000000
20250924_165234 2 2420.074219 2348.198395 2798.634279 2356.184894 2805.283556 2644.622228 2410.236232 2639.342313 90.000000
20250924_165234 3 2431.500526 2039.584080 2786.906986 2031.451210 2792.599995 2289.263218 2422.603352 2284.524675 90.000000
20250924_165234 4 2438.006823 1730.534985 2778.774115 1725.655262 2787.720273 1972.081252 2429.873952 1981.840697 90.000000
20250924_165234 5 2442.886545 1453.204086 2764.948234 1442.631354 2772.267818 1664.658730 2439.534724 1673.531762 90.000000
20250924_165234 6 2444.513119 1218.164116 2756.815363 1221.417264 2763.479045 1391.137690 2441.259971 1397.900564 90.000000
20250924_165236 0 2393.806595 3160.061046 2819.066919 3147.889258 2825.113518 3536.306084 2375.401678 3541.416380 90.000000
20250924_165236 1 2405.348353 2725.105146 2810.001373 2720.984444 2819.066919 3058.882077 2397.762273 3072.522246 90.000000
20250924_165236 2 2419.358743 2346.000485 2795.990983 2354.241890 2806.704810 2645.163511 2410.236232 2642.638875 90.000000
20250924_165236 3 2429.248430 2031.178787 2786.082845 2026.506366 2795.990983 2282.541661 2419.358743 2281.717520 90.000000
20250924_165236 4 2430.072570 1720.477793 2772.915047 1714.708809 2780.332312 1966.895823 2426.776008 1975.137229 90.000000
20250924_165236 5 2435.841554 1441.094140 2760.552938 1427.907891 2768.794344 1656.194828 2432.117459 1665.290356 90.000000
20250924_165236 6 2437.489835 1201.269234 2749.014970 1202.917515 2756.432236 1376.811175 2437.963409 1383.890174 90.000000
